date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2011-09-01,6.469298245614019,3.9018952062430223,8.920704845814997,3.5067873303167296,-0.6103763987792443,2.3157894736842044,4.535398230088483
2011-10-01,5.021834061135388,4.120267260579058,7.785087719298245,2.921348314606731,-0.5055611729019249,2.7368421052631486,4.304635761589415
2011-11-01,3.9742212674543476,4.0000000000000036,7.2447859495060385,3.2657657657657824,-0.6079027355623157,2.8451001053740654,4.180418041804179
2011-12-01,3.809523809523796,3.761061946902644,5.826271186440679,3.1567080045095786,-0.7063572149343944,2.7282266526757804,3.598691384950925
2012-01-01,3.4920634920634797,3.528114663726578,3.98322851153039,3.2474804031354942,-0.7070707070707116,2.8391167192429068,3.1590413943355156
2012-02-01,3.7735849056603765,3.4140969162995694,3.7422037422037313,3.5914702581369307,-1.008064516129037,2.8213166144200663,3.1419284940411796
2012-03-01,4.564755838641177,3.073545554335899,3.391572456320646,2.7870680044593144,-0.6072874493927016,2.713987473903967,3.0237580993520696
2012-04-01,4.347826086956541,3.1728665207877427,1.8000000000000016,3.207964601769908,-0.40404040404040664,2.604166666666674,2.786709539121124
2012-05-01,3.2426778242677923,3.1693989071038375,1.7119838872104776,3.2115171650055396,-0.7077856420626971,2.0703933747411973,2.566844919786093
2012-06-01,2.1761658031087983,3.0567685589519833,1.005025125628145,3.6544850498338777,0.3061224489795844,1.7598343685300222,2.2459893048128343
2012-07-01,2.171664943123064,3.1624863685932203,1.4000000000000012,3.083700440528636,0.40816326530612734,1.5479876160990669,2.352941176470602
2012-08-01,2.1671826625387025,2.934782608695663,1.6831683168316847,2.631578947368407,0.6147540983606703,1.5432098765432167,2.342917997870053
2012-09-01,1.9567456230690006,1.8240343347639465,2.628918099089983,2.5136612021857907,1.1258955987717423,2.160493827160481,2.0105820105820182
2012-10-01,3.4303534303534278,1.497326203208571,3.15361139369279,2.510917030567694,0.8130081300812941,1.8442622950819887,2.4338624338624326
2012-11-01,3.9256198347107363,1.7094017094017255,2.763561924257929,2.5081788440566966,1.0193679918450549,2.1516393442623016,2.428722280887019
2012-12-01,3.771661569826712,2.3454157782516027,1.2012012012011963,2.732240437158473,0.7113821138211351,1.9407558733401276,2.421052631578946
2013-01-01,4.192229038854811,2.2364217252396124,1.2096774193548487,2.1691973969631295,0.7121057985757906,1.3292433537832382,2.428722280887019
